Species,Area,Units,Country,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006
DGH,27.7.j_NK,TLW,IE,0,0,0,0,0,0,0,0,0,0
DGH,27.7.k,TLW,IE,0,0,0,0,0,0,0,0,0,0
DGH,27.7.k_NK,TLW,IE,0,0,0,0,0,0,0,0,0,0
DGH,27.7,TLW,IM,18.19,0,12,2,1,0,0,0,0,0
DGH,27,TLW,IM,18.19,0,12,2,1,0,0,0,0,0
DGH,27.7.a,TLW,IM,18.19,0,12,2,1,0,0,0,0,0
DGH,27.7,TLW,JE,0,0,0,0,0,0,0,0,8,0
DGH,27,TLW,JE,0,0,0,0,0,0,0,0,8,0
DGH,27.7.e,TLW,JE,0,0,0,0,0,0,0,0,8,0
DGH,27.4,TLW,NL,0,0,2,1,1,0,0,0,0,0
DGH,27.7,TLW,NL,0,0,0,0,0,0,0,0,0,0
DGH,27,TLW,NL,0,0,2,1,1,0,0,0,0,0
DGH,27.4.b,TLW,NL,0,0,0,0,1,0,0,0,0,0
DGH,27.4.c,TLW,NL,0,0,2,1,0,0,0,0,0,0
DGH,27.7.d,TLW,NL,0,0,0,0,0,0,0,0,0,0
DGH,27.12,TLW,NO,0,0,0,0,0,0,0,0,0,0
DGH,27.14,TLW,NO,0,0,0,0,0,0,0,0,0,0
DGH,27.2,TLW,NO,0.02,0,0,0,0,0,0,0,0,0
DGH,27.5,TLW,NO,0,0,0,0,0,0,0,0,0,0
DGH,27.6,TLW,NO,0,0,0,0,0,0,0,0,0,0
DGH,27,TLW,NO,0.02,0,0,0,0,0,0,0,0,0
DGH,27.12_NK,TLW,NO,0,0,0,0,0,0,0,0,0,0
DGH,27.14.b,TLW,NO,0,0,0,0,0,0,0,0,0,0
DGH,27.14.b_NK,TLW,NO,0,0,0,0,0,0,0,0,0,0
DGH,27.2.a,TLW,NO,0.02,0,0,0,0,0,0,0,0,0
DGH,27.2.a.2,TLW,NO,0.02,0,0,0,0,0,0,0,0,0
DGH,27.2.a_NK,TLW,NO,0,0,0,0,0,0,0,0,0,0
DGH,27.5.b,TLW,NO,0,0,0,0,0,0,0,0,0,0
DGH,27.5.b.1,TLW,NO,0,0,0,0,0,0,0,0,0,0
DGH,27.5.b.1_NK,TLW,NO,0,0,0,0,0,0,0,0,0,0
DGH,27.6.a,TLW,NO,0,0,0,0,0,0,0,0,0,0
DGH,27.6.b,TLW,NO,0,0,0,0,0,0,0,0,0,0
DGH,27.6.b_NK,TLW,NO,0,0,0,0,0,0,0,0,0,0
DGH,27.8,TLW,PT,0,0,0,0,0,0,0,0,0,0
DGH,27.9,TLW,PT,0,0,0,0,0,0,0,0,0,0
DGH,27,TLW,PT,0,0,0,0,0,0,0,0,0,0
DGH,27.1,TLW,PT,0,0,0,0,0,0,0,0,0,0
DGH,27.10_NK,TLW,PT,0,0,0,0,0,0,0,0,0,0
DGH,27.8.c,TLW,PT,0,0,0,0,0,0,0,0,0,0
DGH,27.8_NK,TLW,PT,0,0,0,0,0,0,0,0,0,0
DGH,27.9_NK,TLW,PT,0,0,0,0,0,0,0,0,0,0
DGH,27.3,TLW,SE,0,0,0,0,0,0,0,0,0,0
DGH,27,TLW,SE,0,0,0,0,0,0,0,0,0,0
DGS,27.1,TLW,BE,0,0,0,0,0,0,0,0,0,0
DGS,27.2,TLW,BE,0,0,0,0,0,0,0,0,0,0
DGS,27.3,TLW,BE,0,0,0,0,0,0,0,0,0,0
DGS,27.4,TLW,BE,0.1,0,0,0,0,0,1,2,2,2
DGS,27.5,TLW,BE,0,0,0,0,0,0,0,0,0,0
DGS,27.6,TLW,BE,0,0,0,0,0,0,0,0,0,0
DGS,27.7,TLW,BE,0,0,0,0,3,1,5,9,8,15
DGS,27.8,TLW,BE,0,0,0,0,0,0,0,0,0,0
DGS,27,TLW,BE,0.1,0,0,0,3,1,6,11,10,17
DGS,27.1_NK,TLW,BE,0,0,0,0,0,0,0,0,0,0
DGS,27.2.b,TLW,BE,0,0,0,0,0,0,0,0,0,0
DGS,27.2.b_NK,TLW,BE,0,0,0,0,0,0,0,0,0,0
DGS,27.3.a,TLW,BE,0,0,0,0,0,0,0,0,0,0
DGS,27.4.a,TLW,BE,0,0,0,0,0,0,0,0,0,0
DGS,27.4.b,TLW,BE,0,0,0,0,0,0,0,1,1,1
DGS,27.4.c,TLW,BE,0.1,0,0,0,0,0,1,1,1,1
DGS,27.5.a,TLW,BE,0,0,0,0,0,0,0,0,0,0
DGS,27.5.a_NK,TLW,BE,0,0,0,0,0,0,0,0,0,0
DGS,27.5.b,TLW,BE,0,0,0,0,0,0,0,0,0,0
DGS,27.5.b.1,TLW,BE,0,0,0,0,0,0,0,0,0,0
DGS,27.5.b.1_NK,TLW,BE,0,0,0,0,0,0,0,0,0,0
DGS,27.6.a,TLW,BE,0,0,0,0,0,0,0,0,0,0
DGS,27.7.a,TLW,BE,0,0,0,0,0,0,0,2,3,7
DGS,27.7.d,TLW,BE,0,0,0,0,3,0,0,0,0,1
DGS,27.7.e,TLW,BE,0,0,0,0,0,0,0,0,0,0
DGS,27.7.f,TLW,BE,0,0,0,0,0,0,0,1,0,2
DGS,27.7.g,TLW,BE,0,0,0,0,0,0,4,6,5,5
DGS,27.7.j,TLW,BE,0,0,0,0,0,0,0,0,0,0
DGS,27.7.j_NK,TLW,BE,0,0,0,0,0,0,0,0,0,0
DGS,27.8.a,TLW,BE,0,0,0,0,0,0,0,0,0,0
DGS,27.8.b,TLW,BE,0,0,0,0,0,0,0,0,0,0
DGS,27.8_NK,TLW,BE,0,0,0,0,0,0,0,0,0,0
DGS,27.12,TLW,DE,0,0,0,0,0,0,0,0,0,0
DGS,27.14,TLW,DE,0,0,0,0,0,0,0,0,0,0
DGS,27.2,TLW,DE,0,0,0,0,0,0,0,0,0,0
DGS,27.3,TLW,DE,0.02,0,0,0,0,0,0,0,1,2
DGS,27.4,TLW,DE,0.07,1,0,1,1,1,2,5,2,6
DGS,27.5,TLW,DE,0,0,0,0,0,0,0,0,0,0
DGS,27.6,TLW,DE,0,0,0,0,0,0,0,0,0,0
DGS,27.7,TLW,DE,0,0,0,0,0,0,0,0,0,0
DGS,27,TLW,DE,0.09,1,0,1,1,1,2,5,3,8
DGS,27.12_NK,TLW,DE,0,0,0,0,0,0,0,0,0,0
DGS,27.14.a,TLW,DE,0,0,0,0,0,0,0,0,0,0
DGS,27.2.a,TLW,DE,0,0,0,0,0,0,0,0,0,0
DGS,27.2.a_NK,TLW,DE,0,0,0,0,0,0,0,0,0,0
DGS,27.3.a,TLW,DE,0.02,0,0,0,0,0,0,0,1,2
DGS,27.4.a,TLW,DE,0.01,0,0,0,0,0,0,0,0,0
DGS,27.4.b,TLW,DE,0.06,1,0,1,1,1,1,5,2,6
DGS,27.4.c,TLW,DE,0,0,0,0,0,0,0,1,0,0
DGS,27.5.a,TLW,DE,0,0,0,0,0,0,0,0,0,0
DGS,27.5.a_NK,TLW,DE,0,0,0,0,0,0,0,0,0,0
DGS,27.5.b,TLW,DE,0,0,0,0,0,0,0,0,0,0
DGS,27.5.b.1,TLW,DE,0,0,0,0,0,0,0,0,0,0
DGS,27.5.b.1_NK,TLW,DE,0,0,0,0,0,0,0,0,0,0
DGS,27.6.a,TLW,DE,0,0,0,0,0,0,0,0,0,0
DGS,27.6.b,TLW,DE,0,0,0,0,0,0,0,0,0,0
DGS,27.6.b_NK,TLW,DE,0,0,0,0,0,0,0,0,0,0
DGS,27.7.b,TLW,DE,0,0,0,0,0,0,0,0,0,0
DGS,27.7.c,TLW,DE,0,0,0,0,0,0,0,0,0,0
DGS,27.7.c_NK,TLW,DE,0,0,0,0,0,0,0,0,0,0
DGS,27.7.h,TLW,DE,0,0,0,0,0,0,0,0,0,0
DGS,27.7.j,TLW,DE,0,0,0,0,0,0,0,0,0,0
DGS,27.7.j_NK,TLW,DE,0,0,0,0,0,0,0,0,0,0
DGS,27.7.k,TLW,DE,0,0,0,0,0,0,0,0,0,0
DGS,27.7.k_NK,TLW,DE,0,0,0,0,0,0,0,0,0,0
DGS,27.2,TLW,DK,0,0,0,0,0,0,0,0,0,0
DGS,27.3,TLW,DK,14.35,1,1,12,17,5,52,49,35,53
DGS,27.4,TLW,DK,12.25,10,20,19,8,10,31,29,41,69
DGS,27.5,TLW,DK,0,0,0,0,0,0,0,0,0,0
DGS,27.6,TLW,DK,0,0,0,0,0,0,0,0,0,0
DGS,27.7,TLW,DK,0,0,0,0,0,0,0,0,0,0
DGS,27,TLW,DK,26.6,11,20,31,26,15,83,78,76,122
DGS,27.2.a,TLW,DK,0,0,0,0,0,0,0,0,0,0
DGS,27.2.a.2,TLW,DK,0,0,0,0,0,0,0,0,0,0
DGS,27.2.a_NK,TLW,DK,0,0,0,0,0,0,0,0,0,0
DGS,27.2.b,TLW,DK,0,0,0,0,0,0,0,0,0,0
DGS,27.2.b_NK,TLW,DK,0,0,0,0,0,0,0,0,0,0
DGS,27.3.a,TLW,DK,14.34,1,1,12,17,5,52,49,35,53
DGS,27.3.b.23,TLW,DK,0,0,0,0,0,0,0,0,0,0
DGS,27.3.c.22,TLW,DK,0,0,0,0,0,0,0,0,0,0
DGS,27.3.d,TLW,DK,0.01,0,0,0,0,0,0,0,0,0
DGS,27.3.d.24,TLW,DK,0.01,0,0,0,0,0,0,0,0,0
DGS,27.3.d.25,TLW,DK,0,0,0,0,0,0,0,0,0,0
DGS,27.3.d_NK,TLW,DK,0,0,0,0,0,0,0,0,0,0
DGS,27.4.a,TLW,DK,4.27,4,8,7,4,6,9,5,19,25
DGS,27.4.b,TLW,DK,7.98,6,12,12,5,3,22,24,22,43
DGS,27.4.c,TLW,DK,0,0,0,0,0,0,0,0,0,1
DGS,27.4_NK,TLW,DK,0,0,0,0,0,0,0,0,0,0
DGS,27.5.b,TLW,DK,0,0,0,0,0,0,0,0,0,0
DGS,27.5.b.1,TLW,DK,0,0,0,0,0,0,0,0,0,0
DGS,27.5.b.1_NK,TLW,DK,0,0,0,0,0,0,0,0,0,0
DGS,27.6.a,TLW,DK,0,0,0,0,0,0,0,0,0,0
DGS,27.7.d,TLW,DK,0,0,0,0,0,0,0,0,0,0
DGS,27.7.e,TLW,DK,0,0,0,0,0,0,0,0,0,0
DGS,27.12,TLW,ES,0,0,0,0,0,0,0,0,0,0
DGS,27.6,TLW,ES,0,0,0,0,0,0,10,7,11,51
DGS,27.7,TLW,ES,0,0,0,4,0,0,18,65,98,22
DGS,27.8,TLW,ES,0.63,1,2,1,6,4,14,6,5,4
DGS,27.9,TLW,ES,3.56,0,1,2,11,14,12,1,0,25
DGS,27,TLW,ES,4.19,1,2,7,17,19,53,79,115,102
DGS,27.12_NK,TLW,ES,0,0,0,0,0,0,0,0,0,0
DGS,27.6.a,TLW,ES,0,0,0,0,0,0,10,7,11,51
DGS,27.6.b,TLW,ES,0,0,0,0,0,0,0,0,0,0
DGS,27.6.b_NK,TLW,ES,0,0,0,0,0,0,0,0,0,0
DGS,27.7.b,TLW,ES,0,0,0,0,0,0,0,8,19,1
DGS,27.7.c,TLW,ES,0,0,0,0,0,0,0,7,14,6
DGS,27.7.c_NK,TLW,ES,0,0,0,0,0,0,0,7,14,6
DGS,27.7.e,TLW,ES,0,0,0,0,0,0,1,1,0,2
DGS,27.7.f,TLW,ES,0,0,0,0,0,0,0,0,0,0
DGS,27.7.g,TLW,ES,0,0,0,0,0,0,3,5,1,1
DGS,27.7.h,TLW,ES,0,0,0,0,0,0,11,14,18,12
DGS,27.7.j,TLW,ES,0,0,0,3,0,0,3,22,46,1
DGS,27.7.j.2,TLW,ES,0,0,0,3,0,0,0,0,0,0
DGS,27.7.j_NK,TLW,ES,0,0,0,0,0,0,3,22,46,1
DGS,27.7.k,TLW,ES,0,0,0,0,0,0,0,8,1,0
DGS,27.7.k_NK,TLW,ES,0,0,0,0,0,0,0,8,1,0
DGS,27.8.a,TLW,ES,0,0,0,0,0,0,3,4,0,1
DGS,27.8.b,TLW,ES,0,0,0,0,0,0,1,1,0,2
DGS,27.8.c,TLW,ES,0.63,1,2,1,6,4,9,1,5,2
DGS,27.8.d,TLW,ES,0,0,0,0,0,0,0,0,0,0
DGS,27.8.d_NK,TLW,ES,0,0,0,0,0,0,0,0,0,0
DGS,27.9.a,TLW,ES,3.56,0,1,2,11,14,12,1,0,25
DGS,27.9.b,TLW,ES,0,0,0,0,0,0,0,0,0,0
DGS,27.9.b_NK,TLW,ES,0,0,0,0,0,0,0,0,0,0
DGS,27,TLW,FO,0,0,0,0,0,0,0,0,0,0
DGS,27.12,TLW,FR,0,0,0,0,0,0,0,0,0,0
DGS,27.2,TLW,FR,0,0,0,0,0,0,0,0,0,0
DGS,27.4,TLW,FR,0,0,0,1,0,16,1,5,11,1
DGS,27.5,TLW,FR,0,9,0,0,0,3,1,107,110,113
DGS,27.6,TLW,FR,0,0,0,0,3,49,48,99,107,176
DGS,27.7,TLW,FR,0,8,11,15,62,190,385,312,357,467
DGS,27.8,TLW,FR,0,2,3,3,8,31,72,57,74,91
DGS,27,TLW,FR,0,19,14,19,73,290,507,581,659,847
DGS,27.1,TLW,FR,0,0,0,0,0,0,0,0,0,0
DGS,27.10_NK,TLW,FR,0,0,0,0,0,0,0,0,0,0
DGS,27.12.a,TLW,FR,0,0,0,0,0,0,0,0,0,0
DGS,27.12.a_NK,TLW,FR,0,0,0,0,0,0,0,0,0,0
DGS,27.12_NK,TLW,FR,0,0,0,0,0,0,0,0,0,0
DGS,27.2.a,TLW,FR,0,0,0,0,0,0,0,0,0,0
DGS,27.2.a_NK,TLW,FR,0,0,0,0,0,0,0,0,0,0
DGS,27.4.a,TLW,FR,0,0,0,0,0,0,0,1,1,1
DGS,27.4.b,TLW,FR,0,0,0,0,0,12,0,3,9,0
DGS,27.4.c,TLW,FR,0,0,0,1,0,4,1,1,1,1
DGS,27.5.b,TLW,FR,0,9,0,0,0,3,1,107,110,113
DGS,27.5.b.1,TLW,FR,0,0,0,0,0,0,0,0,0,0
DGS,27.5.b.1_NK,TLW,FR,0,0,0,0,0,0,0,0,0,0
DGS,27.5.b.2,TLW,FR,0,0,0,0,0,0,0,0,0,0
DGS,27.5.b_NK,TLW,FR,0,9,0,0,0,3,1,107,110,113
DGS,27.6.a,TLW,FR,0,0,0,0,3,49,48,96,104,158
DGS,27.6.b,TLW,FR,0,0,0,0,0,0,0,3,3,18
DGS,27.6.b_NK,TLW,FR,0,0,0,0,0,0,0,3,3,18
DGS,27.7.a,TLW,FR,0,0,0,0,0,0,1,7,8,21
DGS,27.7.b,TLW,FR,0,0,0,0,0,1,13,10,14,12
DGS,27.7.c,TLW,FR,0,0,0,0,0,0,1,0,1,1
DGS,27.7.c_NK,TLW,FR,0,0,0,0,0,0,1,0,1,1
DGS,27.7.d,TLW,FR,0,8,10,14,58,104,88,27,29,14
DGS,27.7.e,TLW,FR,0,0,1,0,4,19,71,66,71,44
DGS,27.7.f,TLW,FR,0,0,0,0,0,2,8,20,22,23
DGS,27.7.g,TLW,FR,0,0,0,0,0,26,58,73,87,152
DGS,27.7.h,TLW,FR,0,0,0,1,1,38,138,103,120,195
DGS,27.7.j,TLW,FR,0,0,0,0,0,1,7,4,5,5
DGS,27.7.j_NK,TLW,FR,0,0,0,0,0,1,7,4,5,5
DGS,27.7.k,TLW,FR,0,0,0,0,0,0,1,0,0,0
DGS,27.7.k_NK,TLW,FR,0,0,0,0,0,0,1,0,0,0
DGS,27.7_NK,TLW,FR,0,0,0,0,0,0,0,0,0,1
DGS,27.8.a,TLW,FR,0,1,2,1,6,25,48,50,61,69
DGS,27.8.b,TLW,FR,0,1,0,1,3,5,23,4,10,19
DGS,27.8.c,TLW,FR,0,0,0,0,0,0,0,1,1,2
DGS,27.8.d,TLW,FR,0,0,0,0,0,1,1,3,3,1
DGS,27.8.d_NK,TLW,FR,0,0,0,0,0,1,1,3,3,1
DGS,27.8_NK,TLW,FR,0,0,0,0,0,0,0,0,0,0
DGS,27_NK,TLW,FR,0,0,0,0,0,1,0,0,0,0
DGS,27.1,TLW,GB,0,0,0,0,0,0,0,0,0,0
DGS,27.12,TLW,GB,0,0,0,0,0,0,0,0,0,0
DGS,27.14,TLW,GB,0,0,0,0,0,0,0,0,0,0
DGS,27.2,TLW,GB,0,0,0,0,0,0,0,0,0,0
DGS,27.3,TLW,GB,0,0,0,0,0,0,0,0,0,0
DGS,27.4,TLW,GB,0,0,0,0,1,18,155,94,130,211
DGS,27.5,TLW,GB,0,0,0,0,0,0,0,1,0,0
DGS,27.6,TLW,GB,0,0,0,1,0,23,179,83,315,440
DGS,27.7,TLW,GB,0,0,6,2,1,22,212,100,361,558
DGS,27.8,TLW,GB,0,0,0,0,0,0,1,0,1,2
DGS,27,TLW,GB,0,0,6,3,1,64,546,278,808,1211
DGS,27.1_NK,TLW,GB,0,0,0,0,0,0,0,0,0,0
DGS,27.12_NK,TLW,GB,0,0,0,0,0,0,0,0,0,0
DGS,27.14.b,TLW,GB,0,0,0,0,0,0,0,0,0,0
DGS,27.14.b_NK,TLW,GB,0,0,0,0,0,0,0,0,0,0
DGS,27.14_NK,TLW,GB,0,0,0,0,0,0,0,0,0,0
DGS,27.2.a,TLW,GB,0,0,0,0,0,0,0,0,0,0
DGS,27.2.a.2,TLW,GB,0,0,0,0,0,0,0,0,0,0
DGS,27.2.a_NK,TLW,GB,0,0,0,0,0,0,0,0,0,0
DGS,27.2.b,TLW,GB,0,0,0,0,0,0,0,0,0,0
DGS,27.2.b_NK,TLW,GB,0,0,0,0,0,0,0,0,0,0
DGS,27.3.a,TLW,GB,0,0,0,0,0,0,0,0,0,0
DGS,27.4.a,TLW,GB,0,0,0,0,0,16,130,70,89,167
DGS,27.4.b,TLW,GB,0,0,0,0,0,2,21,20,25,30
DGS,27.4.c,TLW,GB,0,0,0,0,0,1,4,4,17,14
DGS,27.5.a,TLW,GB,0,0,0,0,0,0,0,0,0,0
DGS,27.5.a_NK,TLW,GB,0,0,0,0,0,0,0,0,0,0
DGS,27.5.b,TLW,GB,0,0,0,0,0,0,0,1,0,0
DGS,27.5.b.1,TLW,GB,0,0,0,0,0,0,0,1,0,0
DGS,27.5.b.1.b,TLW,GB,0,0,0,0,0,0,0,1,0,0
DGS,27.5.b.1_NK,TLW,GB,0,0,0,0,0,0,0,0,0,0
DGS,27.5.b.2,TLW,GB,0,0,0,0,0,0,0,0,0,0
DGS,27.5.b_NK,TLW,GB,0,0,0,0,0,0,0,0,0,0
DGS,27.6.a,TLW,GB,0,0,0,1,0,23,178,82,315,438
DGS,27.6.b,TLW,GB,0,0,0,0,0,0,1,1,0,2
DGS,27.6.b.2,TLW,GB,0,0,0,0,0,0,1,1,0,0
DGS,27.6.b_NK,TLW,GB,0,0,0,0,0,0,0,0,0,2
DGS,27.6_NK,TLW,GB,0,0,0,0,0,0,0,0,0,0
DGS,27.7.a,TLW,GB,0,0,0,0,0,2,82,58,213,383
DGS,27.7.b,TLW,GB,0,0,0,0,0,0,0,1,3,15
DGS,27.7.c,TLW,GB,0,0,0,0,0,0,0,0,8,11
DGS,27.7.c.2,TLW,GB,0,0,0,0,0,0,0,0,8,0
DGS,27.7.c_NK,TLW,GB,0,0,0,0,0,0,0,0,0,11
DGS,27.7.d,TLW,GB,0,0,6,2,1,15,25,12,13,18
DGS,27.7.e,TLW,GB,0,0,0,0,0,3,19,9,34,24
DGS,27.7.f,TLW,GB,0,0,0,0,0,2,44,8,44,29
DGS,27.7.g,TLW,GB,0,0,0,0,0,0,38,7,11,24
DGS,27.7.h,TLW,GB,0,0,0,0,0,0,4,5,17,33
DGS,27.7.j,TLW,GB,0,0,0,0,0,0,1,0,11,12
DGS,27.7.j.2,TLW,GB,0,0,0,0,0,0,1,0,11,0
DGS,27.7.j_NK,TLW,GB,0,0,0,0,0,0,0,0,0,12
DGS,27.7.k,TLW,GB,0,0,0,0,0,0,0,0,7,9
DGS,27.7.k.2,TLW,GB,0,0,0,0,0,0,0,0,7,0
DGS,27.7.k_NK,TLW,GB,0,0,0,0,0,0,0,0,0,9
DGS,27.8.a,TLW,GB,0,0,0,0,0,0,1,0,1,2
DGS,27.8.b,TLW,GB,0,0,0,0,0,0,0,0,0,0
DGS,27.8.c,TLW,GB,0,0,0,0,0,0,0,0,0,0
DGS,27.8.d,TLW,GB,0,0,0,0,0,0,0,0,0,0
DGS,27.8.d.2,TLW,GB,0,0,0,0,0,0,0,0,0,0
DGS,27.8.d_NK,TLW,GB,0,0,0,0,0,0,0,0,0,0
DGS,27.8_NK,TLW,GB,0,0,0,0,0,0,0,0,0,0
DGS,27.4,TLW,IE,0,0,0,0,0,0,0,0,0,0
DGS,27.6,TLW,IE,0,0,0,0,0,0,0,0,0,0
DGS,27.7,TLW,IE,0,0,0,0,0,0,0,0,0,0
DGS,27,TLW,IE,0,0,0,0,0,0,0,0,0,0
DGS,27.4.a,TLW,IE,0,0,0,0,0,0,0,0,0,0
DGS,27.6.a,TLW,IE,0,0,0,0,0,0,0,0,0,0
DGS,27.6.b,TLW,IE,0,0,0,0,0,0,0,0,0,0
DGS,27.6.b_NK,TLW,IE,0,0,0,0,0,0,0,0,0,0
DGS,27.7.a,TLW,IE,0,0,0,0,0,0,0,0,0,0
DGS,27.7.b,TLW,IE,0,0,0,0,0,0,0,0,0,0
DGS,27.7.c,TLW,IE,0,0,0,0,0,0,0,0,0,0
DGS,27.7.c_NK,TLW,IE,0,0,0,0,0,0,0,0,0,0
DGS,27.7.g,TLW,IE,0,0,0,0,0,0,0,0,0,0
DGS,27.7.h,TLW,IE,0,0,0,0,0,0,0,0,0,0
DGS,27.7.j,TLW,IE,0,0,0,0,0,0,0,0,0,0
DGS,27.7.j_NK,TLW,IE,0,0,0,0,0,0,0,0,0,0
DGS,27.7.k,TLW,IE,0,0,0,0,0,0,0,0,0,0
DGS,27.7.k_NK,TLW,IE,0,0,0,0,0,0,0,0,0,0
DGS,27.14,TLW,IS,0,0,0,0,0,0,0,0,0,0
DGS,27.4,TLW,IS,0,0,0,0,0,0,0,0,0,0
DGS,27.5,TLW,IS,0,19,6,51,53,62,95,68,34,82
DGS,27,TLW,IS,0,19,6,51,53,62,95,68,34,82
DGS,27.14.b,TLW,IS,0,0,0,0,0,0,0,0,0,0
DGS,27.14.b_NK,TLW,IS,0,0,0,0,0,0,0,0,0,0
DGS,27.4.a,TLW,IS,0,0,0,0,0,0,0,0,0,0
DGS,27.4.b,TLW,IS,0,0,0,0,0,0,0,0,0,0
DGS,27.5.a,TLW,IS,0,19,6,51,53,62,95,68,34,82
DGS,27.5.a.2,TLW,IS,0,19,6,51,0,0,0,0,0,0
DGS,27.5.a_NK,TLW,IS,0,0,0,0,53,62,95,68,34,82
DGS,27.2,TLW,NL,0,0,0,0,0,0,0,0,0,0
DGS,27.3,TLW,NL,0,0,0,0,0,0,0,0,0,0
DGS,27.4,TLW,NL,0.7,0,1,1,0,6,1,10,8,6
DGS,27.5,TLW,NL,0,0,0,0,0,0,0,0,0,0
DGS,27.6,TLW,NL,0,0,0,0,0,0,0,0,0,0
DGS,27.7,TLW,NL,0.1,0,1,2,1,2,3,9,17,18
DGS,27.8,TLW,NL,0,0,0,0,0,0,0,0,0,0
DGS,27,TLW,NL,0.8,0,2,3,1,8,4,19,25,24
DGS,27.2.a,TLW,NL,0,0,0,0,0,0,0,0,0,0
DGS,27.2.a_NK,TLW,NL,0,0,0,0,0,0,0,0,0,0
DGS,27.2.b,TLW,NL,0,0,0,0,0,0,0,0,0,0
DGS,27.2.b_NK,TLW,NL,0,0,0,0,0,0,0,0,0,0
DGS,27.3.a,TLW,NL,0,0,0,0,0,0,0,0,0,0
DGS,27.4.a,TLW,NL,0,0,0,0,0,0,0,0,0,0
DGS,27.4.b,TLW,NL,0.4,0,0,0,0,3,0,7,4,3
DGS,27.4.c,TLW,NL,0.3,0,1,1,0,3,1,3,4,3
DGS,27.4_NK,TLW,NL,0,0,0,0,0,0,0,0,0,0
DGS,27.5.a,TLW,NL,0,0,0,0,0,0,0,0,0,0
DGS,27.5.a_NK,TLW,NL,0,0,0,0,0,0,0,0,0,0
DGS,27.5.b,TLW,NL,0,0,0,0,0,0,0,0,0,0
DGS,27.5.b.1,TLW,NL,0,0,0,0,0,0,0,0,0,0
DGS,27.5.b.1_NK,TLW,NL,0,0,0,0,0,0,0,0,0,0
DGS,27.6.a,TLW,NL,0,0,0,0,0,0,0,0,0,0
DGS,27.7.a,TLW,NL,0,0,0,0,0,0,0,0,0,0
DGS,27.7.d,TLW,NL,0.1,0,1,1,1,2,3,8,10,14
DGS,27.7.e,TLW,NL,0,0,0,1,0,0,0,1,7,4
DGS,27.7.f,TLW,NL,0,0,0,0,0,0,0,0,0,0
DGS,27.8_NK,TLW,NL,0,0,0,0,0,0,0,0,0,0
DGS,27_NK,TLW,NL,0,0,0,0,0,0,0,0,0,0
DGS,27.1,TLW,NO,0,0,0,0,0,0,0,0,0,0
DGS,27.12,TLW,NO,0,0,0,0,0,0,0,0,0,0
DGS,27.2,TLW,NO,104.94,121.84,74,130,92,190,230,337,312,498
DGS,27.3,TLW,NO,22.93,46.96,53,42,75,99,109,150,96,107
DGS,27.4,TLW,NO,88.87,144.55,124,112,80,252,204,224,207,185
DGS,27.5,TLW,NO,0,0,0,0,0,0,0,0,0,0
DGS,27.6,TLW,NO,0,0,0,0,0,0,0,0,0,0
DGS,27.7,TLW,NO,0,0,0,0,0,0,0,0,0,0
DGS,27,TLW,NO,216.74,313.35,250,285,247,540,543,711,615,790
DGS,27.1.b,TLW,NO,0,0,0,0,0,0,0,0,0,0
DGS,27.1_NK,TLW,NO,0,0,0,0,0,0,0,0,0,0
DGS,27.12_NK,TLW,NO,0,0,0,0,0,0,0,0,0,0
DGS,27.2.a,TLW,NO,104.94,121.84,74,130,92,190,230,337,312,498
DGS,27.2.a.2,TLW,NO,104.94,121.84,74,130,92,190,230,0,0,0
DGS,27.2.a_NK,TLW,NO,0,0,0,0,0,0,0,337,312,498
DGS,27.2.b,TLW,NO,0,0,0,0,0,0,0,0,0,0
DGS,27.2.b.2,TLW,NO,0,0,0,0,0,0,0,0,0,0
DGS,27.2.b_NK,TLW,NO,0,0,0,0,0,0,0,0,0,0
DGS,27.3.a,TLW,NO,22.93,46.96,53,42,75,99,109,150,96,107
DGS,27.4.a,TLW,NO,86.29,141.62,122,111,77,250,201,221,205,184
DGS,27.4.b,TLW,NO,2.37,2.93,2,1,2,2,3,3,2,1
DGS,27.4.c,TLW,NO,0.21,0,0,0,0,0,0,0,0,0
DGS,27.4_NK,TLW,NO,0,0,0,0,0,0,0,0,0,0
DGS,27.5.a,TLW,NO,0,0,0,0,0,0,0,0,0,0
DGS,27.5.a.2,TLW,NO,0,0,0,0,0,0,0,0,0,0
DGS,27.5.a_NK,TLW,NO,0,0,0,0,0,0,0,0,0,0
DGS,27.5.b,TLW,NO,0,0,0,0,0,0,0,0,0,0
DGS,27.5.b.1,TLW,NO,0,0,0,0,0,0,0,0,0,0
DGS,27.5.b.1_NK,TLW,NO,0,0,0,0,0,0,0,0,0,0
DGS,27.5.b.2,TLW,NO,0,0,0,0,0,0,0,0,0,0
DGS,27.6.a,TLW,NO,0,0,0,0,0,0,0,0,0,0
DGS,27.6.b,TLW,NO,0,0,0,0,0,0,0,0,0,0
DGS,27.6.b_NK,TLW,NO,0,0,0,0,0,0,0,0,0,0
DGS,27.7.a,TLW,NO,0,0,0,0,0,0,0,0,0,0
DGS,27.6,TLW,PL,0,0,0,0,0,0,0,0,0,0
DGS,27,TLW,PL,0,0,0,0,0,0,0,0,0,0
DGS,27.6.a,TLW,PL,0,0,0,0,0,0,0,0,0,0
DGS,27.8,TLW,PT,0,0,1,0,0,0,0,0,0,0
